contract_symbol,last_trade_date,strike,last_price,bid,ask,price_change,percent_change,volume,open_interest,yf_implied_volatility,in_the_money,contract_size,currency,expiration,option_type,spot_price,ticker,fetch_timestamp
SPY260320C00635000,2026-02-23 20:32:04+00:00,635.0,51.58,50.89,53.51,-4.0999985,-7.363503,11.0,1261.0,0.3233405068969726,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00639000,2026-02-23 16:35:11+00:00,639.0,48.5,47.24,49.9,-3.959999,-7.548607,15.0,1.0,0.3136054968261719,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00640000,2026-02-23 20:41:07+00:00,640.0,46.75,46.34,49.01,-7.1100006,-13.200892,359.0,2836.0,0.31131670135498035,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00641000,2026-02-13 18:01:24+00:00,641.0,49.62,46.05,47.6,0.0,0.0,,24.0,0.2986825503540038,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00643000,2026-02-23 21:01:38+00:00,643.0,44.85,44.28,45.8,-3.7300034,-7.6780634,2.0,1.0,0.2936472003173828,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00645000,2026-02-23 20:42:45+00:00,645.0,42.1,42.53,44.01,-2.8199997,-6.277827,10.0,4004.0,0.28864236755371087,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00646000,2026-02-18 19:41:14+00:00,646.0,47.92,41.65,43.12,2.459999,5.411349,1.0,58.0,0.28613995117187496,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00647000,2026-02-23 16:52:20+00:00,647.0,41.3,40.78,42.23,-4.0699997,-8.970685,7.0,6.0,0.28357650024414055,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00648000,2026-02-23 20:59:47+00:00,648.0,40.09,39.92,41.34,-0.9599991,-2.3386092,1.0,6.0,0.280982532043457,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00649000,2026-02-23 20:24:39+00:00,649.0,38.51,39.06,40.46,-2.7400017,-6.642429,1.0,65.0,0.27851063293457035,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00650000,2026-02-23 20:42:22+00:00,650.0,37.9,38.65,39.16,-6.2299995,-14.117379,66.0,17380.0,0.2683483810424804,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00651000,2026-02-23 19:26:48+00:00,651.0,37.22,37.35,38.71,2.6800003,7.7591205,1.0,8.0,0.2735668347167969,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00652000,2026-02-23 18:36:02+00:00,652.0,37.84,36.5,37.84,-2.5600014,-6.3366365,15.0,8.0,0.2710949356079102,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00653000,2026-02-18 14:30:48+00:00,653.0,37.11,35.66,36.97,0.0,0.0,1.0,35.0,0.26856200195312496,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00654000,2026-02-23 15:55:52+00:00,654.0,35.47,34.82,36.11,-5.3099976,-13.021083,2.0,8.0,0.2661206201171875,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00655000,2026-02-23 20:00:11+00:00,655.0,33.5,34.38,34.76,-6.0099983,-15.211335,59.0,3253.0,0.2551954364013672,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00656000,2026-02-23 14:34:49+00:00,656.0,37.24,33.16,34.4,1.8300018,5.168037,2.0,8.0,0.2612378564453125,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00657000,2026-02-19 15:30:13+00:00,657.0,34.69,32.33,33.55,0.0,0.0,1.0,4.0,0.2587659573364258,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00658000,2026-02-23 16:42:51+00:00,658.0,32.08,31.51,32.71,-3.6899986,-10.315904,1.0,36.0,0.2563856100463867,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00659000,2026-02-23 16:12:48+00:00,659.0,30.25,30.7,31.87,-4.75,-13.571428,4.0,13.0,0.25394422821044926,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00660000,2026-02-23 20:40:52+00:00,660.0,29.63,29.89,31.03,-5.750002,-16.252125,27.0,10577.0,0.251411294555664,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00661000,2026-02-20 20:55:04+00:00,661.0,34.46,29.08,30.2,0.0,0.0,1.0,5.0,0.24896991271972657,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00662000,2026-02-23 16:16:17+00:00,662.0,27.55,28.28,29.37,-3.540001,-11.386301,2.0,16.0,0.24646749633789064,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00663000,2026-02-23 16:31:57+00:00,663.0,27.92,27.49,28.55,-5.210001,-15.725931,22.0,9.0,0.24402611450195313,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00664000,2026-02-23 15:29:45+00:00,664.0,28.33,27.02,27.44,-3.9699993,-12.29102,637.0,17.0,0.23694610717773437,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00665000,2026-02-23 18:47:37+00:00,665.0,26.03,26.22,26.52,-5.129999,-16.463413,13.0,8848.0,0.23282627532958983,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00666000,2026-02-20 16:07:57+00:00,666.0,29.81,25.14,26.11,0.0,0.0,1.0,21.0,0.23648834808349606,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00667000,2026-02-23 16:55:53+00:00,667.0,24.55,24.37,25.31,-0.80000114,-3.155823,2.0,155.0,0.23401644897460935,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00668000,2026-02-20 18:31:32+00:00,668.0,27.15,23.6,24.52,0.0,0.0,50.0,39.0,0.23157506713867188,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00669000,2026-02-23 20:44:26+00:00,669.0,22.73,22.85,23.73,-1.8199997,-7.4134407,5.0,10.0,0.22907265075683597,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00670000,2026-02-23 20:58:18+00:00,670.0,21.9,22.37,22.61,-5.5699997,-20.276667,120.0,21016.0,0.22153488433837887,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00671000,2026-02-23 18:58:14+00:00,671.0,21.33,21.59,21.9,-3.2800007,-13.327918,911.0,30.0,0.22002427932739255,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00672000,2026-02-23 19:43:07+00:00,672.0,19.84,20.62,21.4,-5.6800003,-22.257053,3.0,34.0,0.22147384979248047,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00673000,2026-02-23 18:39:06+00:00,673.0,20.62,19.89,20.64,-3.4699993,-14.404315,10.0,61.0,0.2189714334106445,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00674000,2026-02-23 17:57:24+00:00,674.0,19.11,19.17,19.88,-4.529999,-19.162432,12.0,61.0,0.21636220657348632,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00675000,2026-02-23 21:02:25+00:00,675.0,18.72,18.63,18.8,-4.700001,-20.06832,412.0,7207.0,0.20902280242919918,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00676000,2026-02-23 19:58:13+00:00,676.0,17.08,17.74,18.4,-3.960001,-18.821297,8.0,140.0,0.211372632446289,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00677000,2026-02-23 21:10:15+00:00,677.0,17.35,17.03,17.69,-4.1800003,-19.41477,30.0,739.0,0.20909909561157225,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00678000,2026-02-23 20:26:50+00:00,678.0,16.4,16.5,16.81,-4.380001,-21.077965,106.0,807.0,0.20429262512207028,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00679000,2026-02-23 20:57:11+00:00,679.0,15.42,15.8,16.12,-4.4799995,-22.51256,165.0,1141.0,0.20206486419677733,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00680000,2026-02-23 21:05:49+00:00,680.0,15.19,15.25,15.3,-4.3599997,-22.30179,1525.0,14142.0,0.1978534805297852,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00681000,2026-02-23 21:10:07+00:00,681.0,14.6,14.57,14.63,-3.6999989,-20.218573,1890.0,1017.0,0.1956257196044922,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00682000,2026-02-23 21:09:50+00:00,682.0,13.85,13.9,13.96,-3.8799992,-21.883808,2281.0,2665.0,0.19323011367797854,True,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00683000,2026-02-23 21:10:26+00:00,683.0,13.29,13.25,13.3,-3.9299994,-22.822296,1108.0,1663.0,0.19083450775146482,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00684000,2026-02-23 21:08:44+00:00,684.0,12.58,12.6,12.66,-3.8600006,-23.479322,1530.0,2912.0,0.18854571228027345,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00685000,2026-02-23 21:14:35+00:00,685.0,11.97,11.97,12.02,-3.83,-24.240505,6537.0,36284.0,0.18607381317138671,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00686000,2026-02-23 21:12:29+00:00,686.0,11.32,11.34,11.4,-3.6800003,-24.533335,1046.0,2136.0,0.18372398315429686,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00687000,2026-02-23 21:13:34+00:00,687.0,10.71,10.73,10.79,-3.3100004,-23.60913,1677.0,1948.0,0.18134363586425778,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00688000,2026-02-23 21:11:09+00:00,688.0,10.15,10.14,10.19,-3.5600004,-25.96645,829.0,2567.0,0.1789022540283203,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00689000,2026-02-23 21:10:47+00:00,689.0,9.6,9.55,9.6,-3.4899998,-26.661572,742.0,1892.0,0.1764303549194336,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00690000,2026-02-23 21:14:48+00:00,690.0,9.01,8.99,9.03,-3.3599997,-27.162487,3203.0,34414.0,0.1740042317199707,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00691000,2026-02-23 21:07:54+00:00,691.0,8.39,8.43,8.48,-3.2999992,-28.229252,138.0,1633.0,0.1716696603393555,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00692000,2026-02-23 21:04:20+00:00,692.0,7.9,7.89,7.94,-3.1699996,-28.635952,280.0,2418.0,0.1692587957763672,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00693000,2026-02-23 21:04:44+00:00,693.0,7.4,7.37,7.42,-3.0300002,-29.050817,473.0,2985.0,0.16690896575927738,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00694000,2026-02-23 21:11:51+00:00,694.0,6.88,6.87,6.92,-2.8999996,-29.65235,556.0,2836.0,0.16462017028808595,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00695000,2026-02-23 21:14:49+00:00,695.0,6.42,6.39,6.42,-2.79,-30.29316,1265.0,19982.0,0.16208723663330077,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00696000,2026-02-23 20:46:48+00:00,696.0,5.6,5.92,5.96,-2.73,-32.77311,133.0,3444.0,0.15992051025390625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00697000,2026-02-23 21:09:54+00:00,697.0,5.48,5.47,5.51,-2.6699996,-32.760735,496.0,5167.0,0.15763171478271482,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00698000,2026-02-23 21:03:41+00:00,698.0,5.06,5.04,5.08,-2.44,-32.533333,294.0,4654.0,0.15537343658447267,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00699000,2026-02-23 21:00:45+00:00,699.0,4.6,4.63,4.67,-2.4100003,-34.37946,1390.0,3567.0,0.15314567565917972,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00700000,2026-02-23 21:13:50+00:00,700.0,4.23,4.23,4.28,-2.25,-34.72222,6300.0,40970.0,0.15097894927978522,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00701000,2026-02-23 21:01:41+00:00,701.0,3.9,3.86,3.9,-2.1100001,-35.108154,1794.0,2209.0,0.1486596365356445,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00702000,2026-02-23 21:14:51+00:00,702.0,3.51,3.51,3.55,-2.03,-36.6426,717.0,3572.0,0.14652342742919922,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00703000,2026-02-23 21:01:40+00:00,703.0,3.21,3.18,3.22,-1.94,-37.669903,567.0,2114.0,0.14444825286865232,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00704000,2026-02-23 20:53:06+00:00,704.0,2.72,2.88,2.91,-1.8,-39.82301,988.0,2278.0,0.1424035955810547,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00705000,2026-02-23 21:14:27+00:00,705.0,2.6,2.59,2.62,-1.6399999,-38.679245,11068.0,19976.0,0.14038945556640625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00706000,2026-02-23 20:59:44+00:00,706.0,2.29,2.32,2.35,-1.4300001,-38.44086,9193.0,2356.0,0.13840583282470703,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00707000,2026-02-23 21:14:06+00:00,707.0,2.08,2.07,2.11,-1.46,-41.24294,754.0,4243.0,0.13672738281250002,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00708000,2026-02-23 21:09:57+00:00,708.0,1.86,1.84,1.88,-1.34,-41.875,273.0,3226.0,0.1348963464355469,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00709000,2026-02-23 20:52:01+00:00,709.0,1.59,1.64,1.67,-1.3000001,-44.982697,791.0,2848.0,0.13312634460449219,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00710000,2026-02-23 21:13:34+00:00,710.0,1.45,1.45,1.47,-1.1099999,-43.35937,3241.0,21721.0,0.13123427368164062,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00711000,2026-02-23 20:39:03+00:00,711.0,1.26,1.28,1.3,-1.03,-44.97817,366.0,2443.0,0.12970841003417968,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00712000,2026-02-23 20:54:40+00:00,712.0,1.05,1.12,1.15,-1.01,-49.02913,331.0,2704.0,0.12836565002441402,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00713000,2026-02-23 21:14:41+00:00,713.0,0.99,0.99,1.01,-0.84000003,-45.901638,2938.0,2643.0,0.12696185546875,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00714000,2026-02-23 21:14:22+00:00,714.0,0.89,0.86,0.88,-0.73,-45.06173,166.0,2039.0,0.12543599182128906,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00715000,2026-02-23 21:13:34+00:00,715.0,0.77,0.75,0.77,-0.65999997,-46.153847,2002.0,25907.0,0.12427633544921876,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00716000,2026-02-23 20:37:45+00:00,716.0,0.64,0.66,0.68,-0.63,-49.6063,195.0,2253.0,0.12342185180664064,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00717000,2026-02-23 20:54:14+00:00,717.0,0.55,0.57,0.59,-0.53000003,-49.074074,3437.0,1855.0,0.12226219543457033,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00718000,2026-02-23 21:10:47+00:00,718.0,0.52,0.5,0.52,-0.45000005,-46.391754,3648.0,2380.0,0.1215908154296875,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00719000,2026-02-23 19:44:24+00:00,719.0,0.42,0.44,0.45,-0.37000003,-46.835445,180.0,2470.0,0.1206142626953125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00720000,2026-02-23 21:08:39+00:00,720.0,0.39,0.38,0.4,-0.35000002,-47.297302,5959.0,30273.0,0.1203090899658203,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00721000,2026-02-23 20:50:02+00:00,721.0,0.33,0.34,0.35,-0.33,-49.999996,76.0,3170.0,0.11975977905273436,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00722000,2026-02-23 20:54:14+00:00,722.0,0.29,0.3,0.31,-0.28,-49.122807,117.0,1688.0,0.11951564086914063,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00723000,2026-02-23 20:51:08+00:00,723.0,0.25,0.26,0.27,-0.26999998,-51.923077,99.0,1619.0,0.11890529541015624,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00724000,2026-02-23 19:45:52+00:00,724.0,0.23,0.23,0.24,-0.2,-46.511627,1047.0,2817.0,0.11890529541015624,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00725000,2026-02-23 20:55:53+00:00,725.0,0.2,0.2,0.22,-0.18999998,-48.717945,5029.0,21997.0,0.11939357177734375,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00730000,2026-02-23 21:14:22+00:00,730.0,0.12,0.12,0.13,-0.11000001,-47.82609,1096.0,33766.0,0.1206142626953125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00735000,2026-02-23 21:10:47+00:00,735.0,0.07,0.07,0.08,-0.059999995,-46.153843,1891.0,11056.0,0.12256736816406251,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00740000,2026-02-23 21:01:48+00:00,740.0,0.06,0.05,0.06,-0.030000005,-33.333336,1591.0,14786.0,0.127938408203125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00745000,2026-02-23 20:35:06+00:00,745.0,0.05,0.04,0.05,-0.02,-28.571428,36.0,8329.0,0.13428600097656251,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00750000,2026-02-23 19:59:55+00:00,750.0,0.03,0.03,0.04,-0.020000001,-40.000004,2823.0,22218.0,0.139657041015625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00755000,2026-02-23 19:58:30+00:00,755.0,0.02,0.02,0.03,-0.02,-50.0,26.0,11721.0,0.143563251953125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00760000,2026-02-23 20:10:00+00:00,760.0,0.02,0.02,0.03,-0.01,-33.333336,509.0,13488.0,0.15235222656250003,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00765000,2026-02-23 20:58:43+00:00,765.0,0.02,0.01,0.02,0.0,0.0,9.0,5923.0,0.15430533203125002,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00770000,2026-02-23 20:10:00+00:00,770.0,0.02,0.01,0.02,-0.01,-33.333336,48.0,6423.0,0.16211775390625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00775000,2026-02-20 17:53:56+00:00,775.0,0.02,0.01,0.02,0.0,0.0,559.0,5826.0,0.16993017578125003,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00780000,2026-02-23 18:01:16+00:00,780.0,0.01,0.01,0.02,-0.01,-50.0,92.0,19934.0,0.17774259765625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00785000,2026-02-23 16:45:39+00:00,785.0,0.01,0.0,0.02,-0.01,-50.0,1.0,3720.0,0.18555501953124998,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00790000,2026-02-20 15:58:14+00:00,790.0,0.02,0.0,0.02,0.0,0.0,10.0,6699.0,0.19336744140625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00795000,2026-02-23 14:32:02+00:00,795.0,0.02,0.0,0.01,0.01,100.0,5.0,2626.0,0.187508125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00800000,2026-02-20 20:52:43+00:00,800.0,0.02,0.0,0.01,0.0,0.0,296.0,26806.0,0.195320546875,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00805000,2026-02-23 16:12:09+00:00,805.0,0.01,0.0,0.01,-0.01,-50.0,40.0,2375.0,0.20313296874999998,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00810000,2026-02-20 19:54:28+00:00,810.0,0.01,0.0,0.01,0.0,0.0,4.0,1656.0,0.21094539062499998,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00815000,2026-02-23 20:40:44+00:00,815.0,0.01,0.0,0.01,0.0,0.0,23.0,5027.0,0.2148516015625,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00820000,2026-02-23 17:17:02+00:00,820.0,0.01,0.0,0.01,0.0,0.0,16.0,18231.0,0.22266402343749997,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00825000,2026-02-17 16:29:45+00:00,825.0,0.02,0.0,0.01,0.0,0.0,827.0,10756.0,0.2304764453125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00830000,2026-02-19 19:34:34+00:00,830.0,0.02,0.0,0.01,0.0,0.0,10.0,2791.0,0.23828886718749998,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00835000,2026-02-17 15:53:01+00:00,835.0,0.02,0.0,0.01,0.0,0.0,808.0,2430.0,0.242195078125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00840000,2026-02-23 17:49:44+00:00,840.0,0.01,0.0,0.01,-0.01,-50.0,110.0,2491.0,0.2500075,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00845000,2026-02-23 17:49:49+00:00,845.0,0.01,0.0,0.01,-0.01,-50.0,504.0,7954.0,0.257819921875,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00850000,2026-02-23 17:49:53+00:00,850.0,0.01,0.0,0.01,-0.01,-50.0,1238.0,19631.0,0.2617261328125,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260320C00855000,2026-02-18 16:08:56+00:00,855.0,0.01,0.0,0.01,0.0,0.0,4.0,921.0,0.2695385546875,False,REGULAR,USD,2026-03-20,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
